6898, none, minecraft:the_void, MONSTER, mowziesmobs:grottol, 3, 1, 3
7223, forest, minecraft:flower_forest, CREATURE, alexsmobs:crow, 3, 1, 3
7224, forest, minecraft:flower_forest, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
7225, forest, minecraft:flower_forest, AMBIENT, minecraft:bat, 3, 1, 3
7226, forest, minecraft:flower_forest, AMBIENT, crittersandcompanions:leaf_insect, 3, 1, 3
7227, forest, minecraft:flower_forest, AMBIENT, alexsmobs:fly, 3, 1, 3
7228, forest, minecraft:flower_forest, AMBIENT, alexsmobs:cockroach, 3, 1, 3
7229, forest, minecraft:flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
7230, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
7231, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
7232, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
7233, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
7234, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
7235, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
7236, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
7237, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
7238, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
7239, forest, minecraft:flower_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
7240, forest, minecraft:flower_forest, fireflies, naturalist:firefly, 3, 1, 3
7241, forest, minecraft:birch_forest, MONSTER, minecraft:spider, 3, 1, 3
7242, forest, minecraft:birch_forest, MONSTER, minecraft:zombie, 3, 1, 3
7243, forest, minecraft:birch_forest, MONSTER, minecraft:zombie_villager, 1, 1, 3
7244, forest, minecraft:birch_forest, MONSTER, minecraft:skeleton, 3, 1, 3
7245, forest, minecraft:birch_forest, MONSTER, minecraft:creeper, 3, 1, 3
7246, forest, minecraft:birch_forest, MONSTER, minecraft:slime, 3, 1, 3
7247, forest, minecraft:birch_forest, MONSTER, minecraft:enderman, 1, 1, 3
7248, forest, minecraft:birch_forest, MONSTER, minecraft:witch, 1, 1, 3
7249, forest, minecraft:birch_forest, MONSTER, mowziesmobs:grottol, 3, 1, 3
7250, forest, minecraft:birch_forest, MONSTER, alexsmobs:centipede_head, 3, 1, 3
7251, forest, minecraft:birch_forest, MONSTER, quark:stoneling, 3, 1, 3
7252, forest, minecraft:birch_forest, MONSTER, quark:toretoise, 3, 1, 3
7253, forest, minecraft:birch_forest, CREATURE, minecraft:sheep, 3, 1, 3
7254, forest, minecraft:birch_forest, CREATURE, minecraft:pig, 3, 1, 3
7255, forest, minecraft:birch_forest, CREATURE, minecraft:chicken, 3, 1, 3
7256, forest, minecraft:birch_forest, CREATURE, minecraft:cow, 3, 1, 3
7257, forest, minecraft:birch_forest, CREATURE, isleofberk:deadly_nadder, 3, 1, 3
7258, forest, minecraft:birch_forest, CREATURE, isleofberk:light_fury, 3, 1, 3
7259, forest, minecraft:birch_forest, CREATURE, crittersandcompanions:ferret, 3, 1, 3
7260, forest, minecraft:birch_forest, CREATURE, naturalist:bear, 3, 1, 3
7261, forest, minecraft:birch_forest, CREATURE, naturalist:deer, 3, 1, 3
7262, forest, minecraft:birch_forest, CREATURE, naturalist:snail, 3, 1, 3
7263, forest, minecraft:birch_forest, CREATURE, naturalist:butterfly, 3, 1, 3
7264, forest, minecraft:birch_forest, CREATURE, naturalist:snake, 3, 1, 3
7265, forest, minecraft:birch_forest, CREATURE, naturalist:cardinal, 3, 1, 3
7266, forest, minecraft:birch_forest, CREATURE, naturalist:robin, 3, 1, 3
7267, forest, minecraft:birch_forest, CREATURE, minecraft:rabbit, 3, 1, 3
7268, forest, minecraft:birch_forest, CREATURE, minecraft:fox, 3, 1, 3
7269, forest, minecraft:birch_forest, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
7270, forest, minecraft:birch_forest, CREATURE, alexsmobs:raccoon, 3, 1, 3
7271, forest, minecraft:birch_forest, CREATURE, alexsmobs:crow, 3, 1, 3
7272, forest, minecraft:birch_forest, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
7273, forest, minecraft:birch_forest, AMBIENT, minecraft:bat, 3, 1, 3
7274, forest, minecraft:birch_forest, AMBIENT, crittersandcompanions:leaf_insect, 3, 1, 3
7275, forest, minecraft:birch_forest, AMBIENT, alexsmobs:fly, 3, 1, 3
7276, forest, minecraft:birch_forest, AMBIENT, alexsmobs:cockroach, 3, 1, 3
7277, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
7278, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
7279, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
7280, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
7281, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
7282, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
7283, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
7284, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
7285, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
7286, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
7287, forest, minecraft:birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
7288, forest, minecraft:birch_forest, fireflies, naturalist:firefly, 3, 1, 3
7289, forest, minecraft:dark_forest, MONSTER, minecraft:spider, 3, 1, 3
7290, forest, minecraft:dark_forest, MONSTER, minecraft:zombie, 3, 1, 3
7291, forest, minecraft:dark_forest, MONSTER, minecraft:zombie_villager, 1, 1, 3
7292, forest, minecraft:dark_forest, MONSTER, minecraft:skeleton, 3, 1, 3
7293, forest, minecraft:dark_forest, MONSTER, minecraft:slime, 3, 1, 3
7294, forest, minecraft:dark_forest, MONSTER, minecraft:enderman, 1, 1, 3
7295, forest, minecraft:dark_forest, MONSTER, minecraft:witch, 1, 1, 3
7296, forest, minecraft:dark_forest, MONSTER, creeperoverhaul:dark_oak_creeper, 3, 1, 3
7297, forest, minecraft:dark_forest, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
7298, forest, minecraft:dark_forest, MONSTER, mowziesmobs:grottol, 3, 1, 3
7299, forest, minecraft:dark_forest, MONSTER, alexsmobs:centipede_head, 3, 1, 3
7300, forest, minecraft:dark_forest, MONSTER, quark:stoneling, 3, 1, 3
7301, forest, minecraft:dark_forest, MONSTER, quark:toretoise, 3, 1, 3
7302, forest, minecraft:dark_forest, CREATURE, minecraft:sheep, 3, 1, 3
7303, forest, minecraft:dark_forest, CREATURE, minecraft:pig, 3, 1, 3
7304, forest, minecraft:dark_forest, CREATURE, minecraft:chicken, 3, 1, 3
7305, forest, minecraft:dark_forest, CREATURE, minecraft:cow, 3, 1, 3
7306, forest, minecraft:dark_forest, CREATURE, isleofberk:terrible_terror, 3, 1, 3
7307, forest, minecraft:dark_forest, CREATURE, cnb:sporeling, 3, 1, 3
7308, forest, minecraft:dark_forest, CREATURE, naturalist:bear, 3, 1, 3
7309, forest, minecraft:dark_forest, CREATURE, naturalist:deer, 3, 1, 3
7310, forest, minecraft:dark_forest, CREATURE, naturalist:snail, 3, 1, 3
7311, forest, minecraft:dark_forest, CREATURE, naturalist:butterfly, 3, 1, 3
7312, forest, minecraft:dark_forest, CREATURE, naturalist:snake, 3, 1, 3
7313, forest, minecraft:dark_forest, CREATURE, naturalist:cardinal, 3, 1, 3
7314, forest, minecraft:dark_forest, CREATURE, naturalist:robin, 3, 1, 3
7315, forest, minecraft:dark_forest, CREATURE, minecraft:rabbit, 3, 1, 3
7316, forest, minecraft:dark_forest, CREATURE, minecraft:fox, 3, 1, 3
7317, forest, minecraft:dark_forest, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
7318, forest, minecraft:dark_forest, CREATURE, alexsmobs:raccoon, 3, 1, 3
7319, forest, minecraft:dark_forest, CREATURE, alexsmobs:crow, 3, 1, 3
7320, forest, minecraft:dark_forest, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
7321, forest, minecraft:dark_forest, AMBIENT, minecraft:bat, 3, 1, 3
7322, forest, minecraft:dark_forest, AMBIENT, mowziesmobs:lantern, 3, 1, 3
7323, forest, minecraft:dark_forest, AMBIENT, crittersandcompanions:leaf_insect, 3, 1, 3
7324, forest, minecraft:dark_forest, AMBIENT, alexsmobs:fly, 3, 1, 3
7325, forest, minecraft:dark_forest, AMBIENT, alexsmobs:cockroach, 3, 1, 3
7326, forest, minecraft:dark_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
7327, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
7328, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
7329, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
7330, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
7331, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
7332, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
7333, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
7334, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
7335, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
7336, forest, minecraft:dark_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
7337, forest, minecraft:dark_forest, fireflies, naturalist:firefly, 3, 1, 3
7338, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:spider, 3, 1, 3
7339, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie, 3, 1, 3
7340, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie_villager, 1, 1, 3
7341, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:skeleton, 3, 1, 3
7342, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:creeper, 3, 1, 3
7343, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:slime, 3, 1, 3
7344, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:enderman, 1, 1, 3
7345, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:witch, 1, 1, 3
7346, forest, minecraft:old_growth_birch_forest, MONSTER, mowziesmobs:grottol, 3, 1, 3
7347, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:centipede_head, 3, 1, 3
7348, forest, minecraft:old_growth_birch_forest, MONSTER, quark:stoneling, 3, 1, 3
7349, forest, minecraft:old_growth_birch_forest, MONSTER, quark:toretoise, 3, 1, 3
7350, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:sheep, 3, 1, 3
7351, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 3, 1, 3
7352, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:chicken, 3, 1, 3
7353, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:cow, 3, 1, 3
7354, forest, minecraft:old_growth_birch_forest, CREATURE, isleofberk:deadly_nadder, 3, 1, 3
7355, forest, minecraft:old_growth_birch_forest, CREATURE, isleofberk:gronckle, 3, 1, 3
7356, forest, minecraft:old_growth_birch_forest, CREATURE, isleofberk:light_fury, 3, 1, 3
7357, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:bear, 3, 1, 3
7358, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:deer, 3, 1, 3
7359, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:snail, 3, 1, 3
7360, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:butterfly, 3, 1, 3
7361, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:snake, 3, 1, 3
7362, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:cardinal, 3, 1, 3
7363, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:robin, 3, 1, 3
7364, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:rabbit, 3, 1, 3
7365, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:fox, 3, 1, 3
7366, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
7367, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:raccoon, 3, 1, 3
7368, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:crow, 3, 1, 3
7369, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
7370, forest, minecraft:old_growth_birch_forest, AMBIENT, minecraft:bat, 3, 1, 3
7371, forest, minecraft:old_growth_birch_forest, AMBIENT, crittersandcompanions:leaf_insect, 3, 1, 3
7372, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:fly, 3, 1, 3
7373, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:cockroach, 3, 1, 3
7374, forest, minecraft:old_growth_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
7375, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
7376, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
7377, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
7378, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
7379, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
7380, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
7381, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
7382, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
7383, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
7384, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
7385, forest, minecraft:old_growth_birch_forest, fireflies, naturalist:firefly, 3, 1, 3
7386, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:spider, 3, 1, 3
7387, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie, 3, 1, 3
7388, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie_villager, 1, 1, 3
7389, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:skeleton, 3, 1, 3
7390, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:slime, 3, 1, 3
7391, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:enderman, 1, 1, 3
7392, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:witch, 1, 1, 3
7393, taiga, minecraft:old_growth_pine_taiga, MONSTER, creeperoverhaul:spruce_creeper, 3, 1, 3
7394, taiga, minecraft:old_growth_pine_taiga, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
7395, taiga, minecraft:old_growth_pine_taiga, MONSTER, mowziesmobs:grottol, 3, 1, 3
7396, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:centipede_head, 3, 1, 3
7397, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:stoneling, 3, 1, 3
7398, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:toretoise, 3, 1, 3
7399, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:sheep, 3, 1, 3
7400, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:pig, 3, 1, 3
7401, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:chicken, 3, 1, 3
7402, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:cow, 3, 1, 3
7403, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf, 3, 1, 3
7404, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:rabbit, 3, 1, 3
7405, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox, 3, 1, 3
7406, taiga, minecraft:old_growth_pine_taiga, CREATURE, isleofberk:triple_stryke, 3, 1, 3
7407, taiga, minecraft:old_growth_pine_taiga, CREATURE, naturalist:bear, 3, 1, 3
7408, taiga, minecraft:old_growth_pine_taiga, CREATURE, naturalist:bluejay, 3, 1, 3
7409, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
7410, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:raccoon, 3, 1, 3
7411, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:crow, 3, 1, 3
7412, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat, 3, 1, 3
7413, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:fly, 3, 1, 3
7414, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:cockroach, 3, 1, 3
7415, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
7416, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
7417, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
7418, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
7419, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
7420, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
7421, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
7422, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
7423, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
7424, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
7425, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
7426, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider, 3, 1, 3
7427, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie, 3, 1, 3
7428, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie_villager, 1, 1, 3
7429, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:skeleton, 3, 1, 3
7430, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:slime, 3, 1, 3
7431, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:enderman, 1, 1, 3
7432, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:witch, 1, 1, 3
7433, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:spruce_creeper, 3, 1, 3
7434, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
7435, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mowziesmobs:grottol, 3, 1, 3
7436, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:centipede_head, 3, 1, 3
7437, taiga, minecraft:old_growth_spruce_taiga, MONSTER, quark:stoneling, 3, 1, 3
7438, taiga, minecraft:old_growth_spruce_taiga, MONSTER, quark:toretoise, 3, 1, 3
7439, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:sheep, 3, 1, 3
7440, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:pig, 3, 1, 3
7441, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:chicken, 3, 1, 3
7442, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:cow, 3, 1, 3
7443, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:wolf, 3, 1, 3
7444, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:rabbit, 3, 1, 3
7445, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:fox, 3, 1, 3
7446, taiga, minecraft:old_growth_spruce_taiga, CREATURE, isleofberk:triple_stryke, 3, 1, 3
7447, taiga, minecraft:old_growth_spruce_taiga, CREATURE, naturalist:bear, 3, 1, 3
7448, taiga, minecraft:old_growth_spruce_taiga, CREATURE, naturalist:bluejay, 3, 1, 3
7449, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
7450, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:raccoon, 3, 1, 3
7451, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:crow, 3, 1, 3
7452, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
7453, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, minecraft:bat, 3, 1, 3
7454, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, alexsmobs:fly, 3, 1, 3
7455, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, alexsmobs:cockroach, 3, 1, 3
7456, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
7457, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
7458, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
7459, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
7460, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
7461, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
7462, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
7463, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
7464, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
7465, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
7466, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
7467, taiga, minecraft:taiga, MONSTER, minecraft:spider, 3, 1, 3
7468, taiga, minecraft:taiga, MONSTER, minecraft:zombie, 3, 1, 3
7469, taiga, minecraft:taiga, MONSTER, minecraft:zombie_villager, 1, 1, 3
7470, taiga, minecraft:taiga, MONSTER, minecraft:skeleton, 3, 1, 3
7471, taiga, minecraft:taiga, MONSTER, minecraft:slime, 3, 1, 3
