1, none, minecraft:the_void, MONSTER, mowziesmobs:grottol, 2, 1, 1
333, forest, minecraft:flower_forest, CREATURE, alexsmobs:hummingbird, 15, 7, 7
334, forest, minecraft:flower_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
335, forest, minecraft:flower_forest, CREATURE, alexsmobs:crow, 10, 3, 5
336, forest, minecraft:flower_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
337, forest, minecraft:flower_forest, AMBIENT, minecraft:bat, 10, 8, 8
338, forest, minecraft:flower_forest, AMBIENT, crittersandcompanions:leaf_insect, 10, 1, 1
339, forest, minecraft:flower_forest, AMBIENT, alexsmobs:fly, 3, 2, 3
340, forest, minecraft:flower_forest, AMBIENT, alexsmobs:cockroach, 4, 5, 5
341, forest, minecraft:flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
342, forest, minecraft:flower_forest, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
343, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
344, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
345, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
346, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
347, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
348, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
349, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
350, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
351, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
352, forest, minecraft:flower_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
353, forest, minecraft:flower_forest, fireflies, naturalist:firefly, 6, 2, 3
354, forest, minecraft:birch_forest, MONSTER, minecraft:spider, 15, 4, 4
355, forest, minecraft:birch_forest, MONSTER, minecraft:zombie, 15, 4, 4
356, forest, minecraft:birch_forest, MONSTER, minecraft:zombie_villager, 1, 1, 1
357, forest, minecraft:birch_forest, MONSTER, minecraft:skeleton, 15, 4, 4
358, forest, minecraft:birch_forest, MONSTER, minecraft:creeper, 15, 4, 4
359, forest, minecraft:birch_forest, MONSTER, minecraft:slime, 15, 4, 4
360, forest, minecraft:birch_forest, MONSTER, minecraft:enderman, 1, 1, 4
361, forest, minecraft:birch_forest, MONSTER, minecraft:witch, 1, 1, 1
362, forest, minecraft:birch_forest, MONSTER, mowziesmobs:grottol, 2, 1, 1
363, forest, minecraft:birch_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
364, forest, minecraft:birch_forest, MONSTER, quark:stoneling, 15, 1, 1
365, forest, minecraft:birch_forest, MONSTER, quark:toretoise, 15, 2, 4
366, forest, minecraft:birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
367, forest, minecraft:birch_forest, CREATURE, minecraft:pig, 10, 4, 4
368, forest, minecraft:birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
369, forest, minecraft:birch_forest, CREATURE, minecraft:cow, 8, 4, 4
370, forest, minecraft:birch_forest, CREATURE, isleofberk:deadly_nadder, 9, 1, 3
371, forest, minecraft:birch_forest, CREATURE, isleofberk:light_fury, 3, 0, 1
372, forest, minecraft:birch_forest, CREATURE, crittersandcompanions:ferret, 3, 2, 3
373, forest, minecraft:birch_forest, CREATURE, naturalist:bear, 1, 1, 2
374, forest, minecraft:birch_forest, CREATURE, naturalist:deer, 6, 1, 3
375, forest, minecraft:birch_forest, CREATURE, naturalist:snail, 2, 1, 3
376, forest, minecraft:birch_forest, CREATURE, naturalist:butterfly, 4, 1, 3
377, forest, minecraft:birch_forest, CREATURE, naturalist:snake, 3, 1, 1
378, forest, minecraft:birch_forest, CREATURE, naturalist:cardinal, 6, 1, 4
379, forest, minecraft:birch_forest, CREATURE, naturalist:robin, 6, 1, 4
380, forest, minecraft:birch_forest, CREATURE, minecraft:rabbit, 4, 2, 3
381, forest, minecraft:birch_forest, CREATURE, minecraft:fox, 4, 2, 4
382, forest, minecraft:birch_forest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
383, forest, minecraft:birch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
384, forest, minecraft:birch_forest, CREATURE, alexsmobs:crow, 10, 3, 5
385, forest, minecraft:birch_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
386, forest, minecraft:birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
387, forest, minecraft:birch_forest, AMBIENT, crittersandcompanions:leaf_insect, 10, 1, 1
388, forest, minecraft:birch_forest, AMBIENT, alexsmobs:fly, 3, 2, 3
389, forest, minecraft:birch_forest, AMBIENT, alexsmobs:cockroach, 4, 5, 5
390, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
391, forest, minecraft:birch_forest, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
392, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
393, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
394, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
395, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
396, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
397, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
398, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
399, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
400, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
401, forest, minecraft:birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
402, forest, minecraft:birch_forest, fireflies, naturalist:firefly, 6, 2, 3
403, forest, minecraft:dark_forest, MONSTER, minecraft:spider, 15, 4, 4
404, forest, minecraft:dark_forest, MONSTER, minecraft:zombie, 15, 4, 4
405, forest, minecraft:dark_forest, MONSTER, minecraft:zombie_villager, 1, 1, 1
406, forest, minecraft:dark_forest, MONSTER, minecraft:skeleton, 15, 4, 4
407, forest, minecraft:dark_forest, MONSTER, minecraft:slime, 15, 4, 4
408, forest, minecraft:dark_forest, MONSTER, minecraft:enderman, 1, 1, 4
409, forest, minecraft:dark_forest, MONSTER, minecraft:witch, 1, 1, 1
410, forest, minecraft:dark_forest, MONSTER, creeperoverhaul:dark_oak_creeper, 15, 2, 2
411, forest, minecraft:dark_forest, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
412, forest, minecraft:dark_forest, MONSTER, mowziesmobs:grottol, 2, 1, 1
413, forest, minecraft:dark_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
414, forest, minecraft:dark_forest, MONSTER, quark:stoneling, 15, 1, 1
415, forest, minecraft:dark_forest, MONSTER, quark:toretoise, 15, 2, 4
416, forest, minecraft:dark_forest, CREATURE, minecraft:sheep, 12, 4, 4
417, forest, minecraft:dark_forest, CREATURE, minecraft:pig, 10, 4, 4
418, forest, minecraft:dark_forest, CREATURE, minecraft:chicken, 10, 4, 4
419, forest, minecraft:dark_forest, CREATURE, minecraft:cow, 8, 4, 4
420, forest, minecraft:dark_forest, CREATURE, isleofberk:terrible_terror, 4, 2, 4
421, forest, minecraft:dark_forest, CREATURE, naturalist:bear, 1, 1, 2
422, forest, minecraft:dark_forest, CREATURE, naturalist:deer, 6, 1, 3
423, forest, minecraft:dark_forest, CREATURE, naturalist:snail, 2, 1, 3
424, forest, minecraft:dark_forest, CREATURE, naturalist:butterfly, 4, 1, 3
425, forest, minecraft:dark_forest, CREATURE, naturalist:snake, 3, 1, 1
426, forest, minecraft:dark_forest, CREATURE, naturalist:cardinal, 6, 1, 4
427, forest, minecraft:dark_forest, CREATURE, naturalist:robin, 6, 1, 4
428, forest, minecraft:dark_forest, CREATURE, minecraft:rabbit, 4, 2, 3
429, forest, minecraft:dark_forest, CREATURE, minecraft:fox, 4, 2, 4
430, forest, minecraft:dark_forest, CREATURE, cnb:sporeling, 15, 6, 8
431, forest, minecraft:dark_forest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
432, forest, minecraft:dark_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
433, forest, minecraft:dark_forest, CREATURE, alexsmobs:crow, 10, 3, 5
434, forest, minecraft:dark_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
435, forest, minecraft:dark_forest, AMBIENT, minecraft:bat, 10, 8, 8
436, forest, minecraft:dark_forest, AMBIENT, mowziesmobs:lantern, 5, 2, 4
437, forest, minecraft:dark_forest, AMBIENT, crittersandcompanions:leaf_insect, 10, 1, 1
438, forest, minecraft:dark_forest, AMBIENT, alexsmobs:fly, 3, 2, 3
439, forest, minecraft:dark_forest, AMBIENT, alexsmobs:cockroach, 4, 5, 5
440, forest, minecraft:dark_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
441, forest, minecraft:dark_forest, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
442, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
443, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
444, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
445, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
446, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
447, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
448, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
449, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
450, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
451, forest, minecraft:dark_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
452, forest, minecraft:dark_forest, fireflies, naturalist:firefly, 6, 2, 3
453, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:spider, 15, 4, 4
454, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie, 15, 4, 4
455, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie_villager, 1, 1, 1
456, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:skeleton, 15, 4, 4
457, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:creeper, 15, 4, 4
458, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:slime, 15, 4, 4
459, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:enderman, 1, 1, 4
460, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:witch, 1, 1, 1
461, forest, minecraft:old_growth_birch_forest, MONSTER, mowziesmobs:grottol, 2, 1, 1
462, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
463, forest, minecraft:old_growth_birch_forest, MONSTER, quark:stoneling, 15, 1, 1
464, forest, minecraft:old_growth_birch_forest, MONSTER, quark:toretoise, 15, 2, 4
465, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
466, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 10, 4, 4
467, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
468, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:cow, 8, 4, 4
469, forest, minecraft:old_growth_birch_forest, CREATURE, isleofberk:deadly_nadder, 9, 1, 3
470, forest, minecraft:old_growth_birch_forest, CREATURE, isleofberk:gronckle, 5, 2, 3
471, forest, minecraft:old_growth_birch_forest, CREATURE, isleofberk:light_fury, 3, 0, 1
472, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:bear, 1, 1, 2
473, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:deer, 6, 1, 3
474, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:snail, 2, 1, 3
475, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:butterfly, 4, 1, 3
476, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:snake, 3, 1, 1
477, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:cardinal, 6, 1, 4
478, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:robin, 6, 1, 4
479, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:rabbit, 4, 2, 3
480, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:fox, 4, 2, 4
481, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
482, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
483, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:crow, 10, 3, 5
484, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
485, forest, minecraft:old_growth_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
486, forest, minecraft:old_growth_birch_forest, AMBIENT, crittersandcompanions:leaf_insect, 10, 1, 1
487, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:fly, 3, 2, 3
488, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:cockroach, 4, 5, 5
489, forest, minecraft:old_growth_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
490, forest, minecraft:old_growth_birch_forest, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
491, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
492, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
493, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
494, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
495, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
496, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
497, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
498, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
499, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
500, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
501, forest, minecraft:old_growth_birch_forest, fireflies, naturalist:firefly, 6, 2, 3
502, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:spider, 15, 4, 4
503, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie, 15, 4, 4
504, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie_villager, 1, 1, 1
505, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:skeleton, 15, 4, 4
506, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:slime, 15, 4, 4
507, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:enderman, 1, 1, 4
508, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:witch, 1, 1, 1
509, taiga, minecraft:old_growth_pine_taiga, MONSTER, creeperoverhaul:spruce_creeper, 15, 2, 2
510, taiga, minecraft:old_growth_pine_taiga, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
511, taiga, minecraft:old_growth_pine_taiga, MONSTER, mowziesmobs:grottol, 2, 1, 1
512, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:centipede_head, 8, 1, 1
513, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:stoneling, 15, 1, 1
514, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:toretoise, 15, 2, 4
515, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:sheep, 12, 4, 4
516, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:pig, 10, 4, 4
517, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:chicken, 10, 4, 4
518, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:cow, 8, 4, 4
519, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf, 8, 4, 4
520, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:rabbit, 4, 2, 3
521, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox, 8, 2, 4
522, taiga, minecraft:old_growth_pine_taiga, CREATURE, isleofberk:triple_stryke, 5, 1, 3
523, taiga, minecraft:old_growth_pine_taiga, CREATURE, naturalist:bear, 1, 1, 2
524, taiga, minecraft:old_growth_pine_taiga, CREATURE, naturalist:bluejay, 6, 1, 4
525, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
526, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
527, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
528, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat, 10, 8, 8
529, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:fly, 3, 2, 3
530, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:cockroach, 4, 5, 5
531, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
532, taiga, minecraft:old_growth_pine_taiga, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
533, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
534, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
535, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
536, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
537, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
538, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
539, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
540, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
541, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
542, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
543, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider, 15, 4, 4
544, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie, 15, 4, 4
545, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie_villager, 1, 1, 1
546, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:skeleton, 15, 4, 4
547, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:slime, 15, 4, 4
548, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:enderman, 1, 1, 4
549, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:witch, 1, 1, 1
550, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:spruce_creeper, 15, 2, 2
551, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
552, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mowziesmobs:grottol, 2, 1, 1
553, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:centipede_head, 8, 1, 1
554, taiga, minecraft:old_growth_spruce_taiga, MONSTER, quark:stoneling, 15, 1, 1
555, taiga, minecraft:old_growth_spruce_taiga, MONSTER, quark:toretoise, 15, 2, 4
556, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:sheep, 12, 4, 4
557, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:pig, 10, 4, 4
558, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:chicken, 10, 4, 4
559, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:cow, 8, 4, 4
560, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:wolf, 8, 4, 4
561, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:rabbit, 4, 2, 3
562, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:fox, 8, 2, 4
563, taiga, minecraft:old_growth_spruce_taiga, CREATURE, isleofberk:triple_stryke, 5, 1, 3
564, taiga, minecraft:old_growth_spruce_taiga, CREATURE, naturalist:bear, 1, 1, 2
565, taiga, minecraft:old_growth_spruce_taiga, CREATURE, naturalist:bluejay, 6, 1, 4
566, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
567, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
568, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
569, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
570, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, minecraft:bat, 10, 8, 8
571, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, alexsmobs:fly, 3, 2, 3
572, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, alexsmobs:cockroach, 4, 5, 5
573, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
574, taiga, minecraft:old_growth_spruce_taiga, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
575, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
576, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
577, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
578, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
